Age,Income,EducationLevel,HasPartner,TotalChildren,TotalSpend,TotalPurchases,MntWines,MntMeatProducts,MntGoldProds,NumWebVisitsMonth,NumDealsPurchases,CustomerDays,Recency,PrevCampaignsAccepted,Complain,Response
67,52852.0,2,1,1,879,22,714,99,47,8,4,4048,93,1,0,0
42,70038.0,4,1,0,1244,16,587,348,130,2,1,3720,54,0,0,0
51,69401.0,1,1,1,690,13,399,159,39,2,4,3571,41,0,0,0
52,46053.0,2,1,1,209,9,56,92,25,5,3,3970,46,0,0,0
59,77343.0,2,1,0,1134,16,227,573,31,1,1,3493,28,0,0,0
71,73892.0,2,0,0,1507,22,703,601,43,1,1,3701,40,0,0,1
57,40304.0,4,0,1,57,5,37,17,3,7,1,3745,82,0,0,0
59,32727.0,4,1,0,529,15,167,180,70,8,2,4143,38,0,0,0
55,68695.0,2,1,0,1091,15,458,356,40,2,1,3477,3,0,0,0
53,43300.0,2,0,1,180,8,91,52,31,8,3,4097,87,0,0,1
52,26290.0,2,1,2,77,6,15,16,22,6,4,4006,49,0,0,0
54,93790.0,2,0,0,2349,25,1302,731,45,2,0,3610,16,3,0,1
50,38410.0,4,1,0,534,16,153,123,14,6,2,4126,65,0,0,1
74,64866.0,3,0,1,556,17,508,21,10,5,4,3627,9,1,0,0
65,57957.0,2,1,1,637,18,290,177,29,3,7,3787,24,0,1,0
69,46015.0,4,1,2,46,4,38,2,6,7,1,3550,25,2,0,0
46,16531.0,2,1,1,44,6,2,6,11,7,3,3484,43,0,0,0
38,28072.0,3,1,1,47,4,30,10,5,7,1,3829,10,0,0,0
61,49476.0,3,0,1,795,18,386,95,196,2,4,3847,29,0,0,0
71,50725.0,2,1,1,586,17,443,75,48,8,4,3974,45,0,0,0
72,83844.0,2,1,0,1574,19,901,345,191,1,1,3886,57,1,0,0
74,41145.0,4,1,2,13,3,9,3,1,3,1,3614,20,0,0,0
54,67419.0,2,1,1,1471,21,846,352,42,5,4,4002,29,0,0,0
54,23162.0,1,1,2,65,5,8,9,22,6,3,3663,82,0,0,0
47,34380.0,2,1,1,175,8,72,58,24,8,4,3896,68,0,0,0
58,34704.0,2,0,1,40,4,29,5,5,5,1,3901,65,0,0,0
55,94871.0,4,1,2,1078,17,169,553,144,7,1,4139,99,2,0,1
66,65148.0,2,1,1,1115,19,460,422,153,4,2,4063,9,0,0,0
70,39898.0,2,1,1,134,7,69,26,12,7,2,3975,20,0,0,0
68,64857.0,3,0,0,1540,22,556,717,43,4,1,4056,78,0,0,0
54,59892.0,4,1,1,87,6,73,13,0,3,1,3712,26,0,0,0
37,41020.0,3,0,0,217,9,112,54,36,3,1,3717,68,0,0,0
63,57072.0,4,1,1,1034,25,944,60,30,5,2,3629,79,1,0,0
45,60474.0,2,0,1,1180,24,265,303,170,7,7,3927,25,0,0,0
64,62807.0,2,1,1,819,20,526,135,99,5,3,4140,83,0,0,0
43,19414.0,1,1,1,32,4,2,12,7,8,1,3729,32,0,0,0
44,19107.0,2,1,1,46,4,2,9,16,7,2,3784,49,0,0,0
48,75484.0,1,1,1,1159,16,378,259,34,4,2,4169,50,0,0,0
48,70379.0,3,0,1,860,22,553,142,8,4,3,3956,84,0,0,0
54,79419.0,3,1,0,1631,14,751,687,31,2,1,3480,96,0,0,0
78,64014.0,4,1,3,444,15,406,30,8,7,7,3492,56,1,0,0
69,76998.0,2,1,1,1910,27,1449,161,107,6,2,4007,85,1,0,0
52,49854.0,3,1,1,380,13,123,171,30,6,5,3704,63,0,0,0
53,60585.0,4,1,2,736,20,267,309,21,5,10,3843,17,0,0,1
74,42873.0,4,0,2,269,11,209,40,15,8,4,3997,11,0,0,0
36,87679.0,2,1,0,2524,28,1259,815,33,4,1,3810,62,3,0,1
46,57867.0,2,1,1,612,18,344,178,17,6,7,3744,48,0,0,0
34,35765.0,2,1,1,75,6,22,30,15,6,2,3673,86,0,0,0
65,65492.0,2,1,0,1045,24,247,295,47,2,2,3627,73,0,0,0
47,32952.0,2,0,1,55,5,38,12,1,7,1,3683,36,0,0,0
55,53374.0,4,1,1,1064,15,896,101,34,9,6,4155,34,1,0,1
65,71706.0,2,1,1,1443,21,931,253,14,5,4,4066,16,0,0,0
36,68487.0,2,1,0,1366,29,758,385,89,4,1,4005,48,0,0,0
49,53253.0,3,1,2,436,12,216,57,125,5,7,3976,61,0,0,0
51,31163.0,1,0,1,38,4,2,10,10,6,1,3609,54,0,0,0
47,42014.0,2,1,1,436,14,244,108,50,8,6,4154,56,0,0,1
51,54108.0,3,1,2,747,19,539,91,97,8,13,4074,74,0,0,0
69,49667.0,4,0,0,1396,20,1181,120,39,8,2,4151,35,1,0,1
50,63206.0,3,1,0,928,13,750,125,26,2,1,3574,65,1,0,0
52,57136.0,3,1,2,642,17,306,109,92,6,9,3828,48,0,0,0
49,46772.0,1,1,1,1048,24,350,189,57,8,6,4072,88,1,0,0
53,78931.0,4,1,0,943,23,331,170,35,1,1,3720,19,0,0,0
66,53977.0,2,1,1,907,22,620,165,82,5,5,3859,21,0,0,0
36,84219.0,2,1,0,1198,17,434,400,45,1,1,3620,27,0,0,0
49,46098.0,3,0,2,120,7,57,27,36,8,4,4153,86,0,0,0
59,73538.0,2,1,1,1658,23,811,428,107,7,3,4054,92,0,0,0
38,79529.0,2,1,0,1638,21,423,706,197,2,1,3536,1,0,0,0
47,20981.0,1,1,0,73,6,2,10,30,8,1,3898,14,0,0,1
44,51766.0,2,0,1,275,10,60,87,51,5,2,3583,74,0,0,0
62,55759.0,2,1,1,854,21,675,85,77,8,5,4051,84,0,0,0
46,33039.0,2,1,1,78,6,30,12,12,5,1,3766,4,0,0,0
52,37787.0,3,1,1,106,6,40,40,18,8,1,3755,50,0,0,0
54,27242.0,2,0,1,106,5,3,26,39,9,2,4068,2,0,0,1
41,87188.0,4,0,0,1923,18,910,724,55,3,1,3864,73,0,0,1
53,69930.0,2,1,0,1662,21,252,827,196,3,1,3872,21,0,0,0
48,37697.0,2,0,1,84,6,34,21,8,6,1,3615,82,0,0,0
51,37401.0,4,1,1,48,5,19,19,3,7,2,3527,14,0,0,0
51,3502.0,2,0,1,5,0,2,1,1,14,0,3915,56,0,0,0
48,58597.0,2,1,2,733,20,490,184,21,7,12,4059,20,0,0,0
76,82032.0,4,0,0,1234,17,332,377,57,1,0,3558,54,0,0,0
66,28087.0,2,1,2,112,6,53,17,21,7,3,4038,77,0,0,0
37,74004.0,4,0,0,1658,14,784,560,48,3,1,3598,5,2,0,1
64,19740.0,2,1,1,55,5,7,3,20,5,2,3935,65,0,0,0
49,57036.0,1,1,1,1513,22,1171,219,47,9,4,4038,33,1,0,0
66,53083.0,1,1,2,271,11,215,33,13,7,6,3883,65,1,0,0
49,69283.0,4,1,1,904,23,674,134,8,5,4,3488,41,0,0,0
49,46098.0,3,0,2,120,7,57,27,36,8,4,4153,86,0,0,1
36,23331.0,1,1,1,103,6,5,7,45,8,2,4136,92,0,0,0
36,23331.0,1,0,1,269,11,104,101,5,9,6,4105,97,0,0,0
35,9255.0,2,0,1,22,4,9,7,4,8,1,3664,91,0,0,0
65,67786.0,4,0,0,1156,15,431,441,102,1,1,3677,0,0,0,1
53,71969.0,4,1,1,1086,16,1000,76,10,8,3,4094,59,1,0,0
57,59235.0,3,0,1,1128,25,448,469,91,7,3,4006,4,0,0,0
35,31928.0,2,1,1,72,7,33,24,5,7,2,3566,5,0,0,0
63,74881.0,3,1,2,964,23,505,270,54,5,4,3951,48,0,0,0
46,65819.0,2,1,0,1383,19,267,701,63,3,1,4050,99,0,0,0
71,51411.0,4,0,3,18,3,14,3,1,5,1,3872,81,0,0,0
60,51983.0,2,0,1,793,21,631,115,30,7,3,4140,95,0,0,0
38,42386.0,3,1,1,100,6,65,16,11,8,1,4005,43,0,0,0
37,30390.0,1,1,0,80,5,10,12,20,6,1,3773,5,0,0,0
61,30983.0,2,0,0,167,7,51,50,49,8,1,4070,50,0,0,1
67,66033.0,2,0,1,677,18,293,179,65,7,2,3998,76,0,0,0
49,37284.0,1,1,2,23,3,11,2,6,6,1,3930,46,0,0,0
73,57530.0,3,0,1,92,6,50,27,1,1,1,3733,68,0,0,0
59,76800.0,1,1,0,641,15,173,255,81,1,1,3586,33,0,0,0
68,63943.0,2,1,1,1106,16,423,368,21,5,1,4138,50,0,0,0
62,76081.0,2,1,0,1033,13,292,415,200,2,1,3510,85,1,0,0
50,67445.0,2,1,1,1174,27,757,217,11,6,5,4159,63,0,0,0
57,37054.0,3,1,2,25,4,12,6,5,7,2,3760,89,0,0,0
62,47175.0,3,1,2,240,10,167,44,19,8,7,4082,81,1,0,1
48,31859.0,2,0,1,20,3,3,3,5,7,1,3853,77,0,0,0
63,27215.0,2,0,3,102,7,30,22,28,6,4,3995,50,0,0,0
48,70179.0,4,0,1,1034,23,532,168,133,5,3,3816,10,0,0,0
41,39922.0,2,1,1,156,7,29,59,36,8,2,3973,30,0,0,0
48,49681.0,3,1,2,458,15,411,26,21,7,6,3710,66,0,0,0
36,24645.0,2,1,1,17,3,5,4,0,8,1,4078,16,0,0,0
70,79865.0,2,0,1,792,20,71,278,38,1,1,3484,12,0,0,0
39,44322.0,2,1,1,92,6,46,40,3,8,2,3486,30,0,0,0
72,47958.0,2,0,1,407,14,268,88,22,5,2,3999,8,0,0,0
60,63972.0,3,0,1,1269,19,928,254,12,4,4,4047,93,1,0,0
70,75315.0,2,1,1,841,21,459,171,31,2,2,3548,14,0,0,0
74,55517.0,4,1,2,633,18,483,108,36,9,5,4113,53,0,0,1
67,75283.0,4,1,3,1019,14,733,180,66,4,11,3932,26,0,0,0
78,82800.0,4,0,0,1315,25,1006,115,45,3,1,4055,23,2,0,1
70,38998.0,2,1,2,54,5,34,14,5,8,3,4076,92,0,1,0
33,90638.0,3,0,0,2525,17,1156,915,96,1,1,3609,29,1,0,1
38,27161.0,3,1,1,52,4,7,23,11,7,1,3717,41,0,0,0
47,42014.0,2,1,1,436,14,244,108,50,8,6,4154,56,0,0,1
64,38201.0,4,1,1,268,11,233,23,12,8,4,3930,19,0,0,0
42,45203.0,2,1,2,147,7,35,67,24,6,1,3571,4,0,0,1
77,81574.0,4,1,0,1798,17,1252,465,0,1,1,3535,89,2,0,0
32,34935.0,2,1,0,137,7,34,66,20,7,1,3846,71,0,0,0
48,60482.0,3,0,1,507,16,255,134,24,7,1,3995,81,0,0,0
68,34633.0,2,1,3,15,3,8,5,1,6,1,3630,31,0,0,0
77,78093.0,3,1,0,1105,16,368,639,10,1,1,3673,53,0,0,0
74,82460.0,2,0,0,974,14,255,573,15,1,1,3682,78,0,0,0
58,45903.0,3,1,1,66,6,33,10,3,4,2,3540,80,0,0,0
37,81361.0,2,0,0,778,26,163,424,76,1,1,3597,18,0,0,1
51,35860.0,4,0,2,49,4,15,8,20,5,2,3514,37,1,0,1
72,40442.0,3,1,2,169,8,45,52,13,7,4,4152,52,0,0,1
59,61482.0,2,1,0,299,11,48,68,43,2,1,3475,39,0,0,0
44,34968.0,2,1,1,221,10,158,45,2,7,7,3918,11,0,0,0
37,75794.0,2,1,0,1682,24,754,625,48,3,1,3660,33,1,0,0
62,31497.0,4,1,1,155,8,108,28,4,8,2,4043,22,0,0,0
69,74268.0,2,1,0,892,12,199,315,41,2,1,3973,83,0,0,0
36,13724.0,0,1,1,58,4,2,5,27,9,1,4140,43,1,0,0
59,45143.0,3,1,1,311,12,202,74,14,7,3,3780,74,0,0,0
57,52569.0,4,0,1,95,6,85,3,7,3,1,3558,54,0,0,0
51,48432.0,4,0,1,424,14,322,50,42,8,5,4092,3,0,0,1
64,17144.0,3,1,2,47,7,18,19,6,7,5,3607,96,0,0,0
40,36108.0,2,0,1,339,12,141,129,47,9,3,3730,68,1,0,0
53,76445.0,2,1,1,1410,20,739,309,35,6,1,4112,2,0,0,0
49,36663.0,4,1,1,35,5,18,6,5,2,1,3538,40,0,0,0
59,53843.0,3,1,1,562,16,378,88,73,7,4,3840,64,0,0,0
68,90226.0,3,1,0,2352,23,1083,649,108,2,1,4114,26,1,0,0
69,70638.0,3,0,0,1334,19,1016,215,63,3,1,3866,69,1,0,0
64,44512.0,2,1,2,32,4,23,6,2,4,2,3776,57,0,0,0
63,27116.0,2,1,2,41,5,12,21,3,7,2,3592,78,0,0,0
61,54072.0,4,1,2,39,4,35,4,0,8,1,3810,71,0,0,0
47,71855.0,2,1,1,1141,21,548,422,28,3,4,4002,59,0,0,0
34,51250.0,1,0,1,710,19,342,230,40,9,5,3929,28,1,0,0
51,60432.0,3,1,1,401,14,365,15,11,6,5,3585,61,0,0,0
60,65526.0,4,1,1,506,16,397,69,9,2,1,3552,22,0,0,0
36,68655.0,2,0,0,1538,20,456,832,38,3,1,4161,95,0,0,0
46,12393.0,1,1,0,57,5,5,15,13,9,1,4045,38,0,0,0
34,64509.0,2,0,0,1722,18,836,575,77,4,1,3789,19,1,0,1
49,33955.0,2,0,1,270,11,100,128,10,8,4,3797,92,0,0,0
47,31353.0,2,1,2,31,4,10,10,7,8,2,3655,24,0,0,1
40,55434.0,2,1,1,882,21,238,215,76,4,3,3740,21,0,0,0
41,28359.0,2,1,1,16,3,6,5,2,7,1,3718,35,0,0,0
37,57100.0,2,0,1,311,12,158,99,17,3,2,3515,9,0,0,0
59,69139.0,2,1,1,227,10,86,75,6,4,1,3626,23,0,0,0
68,52973.0,3,1,1,1152,24,856,76,199,8,7,4071,92,0,0,0
59,51717.0,4,1,1,122,7,98,17,5,7,1,3786,55,1,0,0
53,18793.0,2,1,1,77,6,4,20,20,8,3,4006,14,0,0,0
42,66664.0,1,1,0,1289,18,398,447,32,3,1,4115,78,0,0,0
65,50664.0,2,0,2,561,15,313,104,126,9,9,4002,64,0,0,0
61,54414.0,2,1,2,211,9,109,16,18,4,4,3995,49,0,0,0
72,54549.0,4,1,1,233,10,216,6,9,7,2,3591,8,0,0,0
53,47111.0,4,0,1,1092,15,595,153,41,9,6,4132,35,0,0,0
61,41003.0,4,0,0,601,16,123,142,88,6,1,3942,11,0,0,0
42,19444.0,2,1,1,54,7,16,23,10,7,3,3600,8,0,0,1
48,36301.0,1,1,1,78,6,11,35,12,7,1,3720,53,0,0,0
77,73059.0,4,1,1,1095,25,410,420,71,4,1,3775,36,0,0,0
55,42731.0,4,1,1,244,10,159,51,24,5,3,3724,64,0,0,0
65,52854.0,4,1,2,116,7,105,10,0,5,2,3570,43,0,0,0
46,22775.0,2,1,1,15,3,5,8,1,8,1,3848,40,0,0,0
76,46681.0,4,1,2,425,14,269,69,38,5,2,3737,52,0,0,0
69,59821.0,4,1,1,734,20,629,70,35,8,6,3916,11,0,0,0
70,50002.0,2,0,1,638,17,443,71,82,7,2,3850,21,0,0,0
79,69755.0,2,1,0,894,21,217,373,93,1,1,3743,23,0,0,0
55,44078.0,2,1,2,41,5,24,10,4,5,2,3483,17,0,0,0
48,30560.0,3,1,1,31,4,9,5,7,7,1,3840,6,0,0,0
55,35924.0,3,1,2,34,4,8,14,7,5,1,3571,56,0,0,0
60,64140.0,4,0,2,1750,13,1459,61,215,5,5,3752,71,3,0,1
43,56386.0,2,1,2,612,17,230,214,75,9,8,4083,51,0,0,0
45,24594.0,0,1,1,29,4,1,6,9,5,1,3674,94,0,0,0
43,75774.0,1,1,1,823,20,340,134,56,4,1,3531,27,0,0,0
64,39228.0,3,0,0,20,3,7,6,3,4,1,3888,1,0,0,0
50,58494.0,3,1,1,396,14,298,68,19,6,2,3672,56,0,0,0
43,58684.0,2,0,0,813,20,479,179,85,2,1,3486,71,1,0,0
57,57136.0,2,0,0,1179,19,267,599,127,6,1,3880,18,0,0,1
74,56551.0,4,0,2,138,7,67,32,16,4,3,3526,48,0,0,0
42,22448.0,2,1,1,55,6,3,8,18,3,3,3596,86,0,0,0
63,82014.0,2,0,0,1511,21,980,265,31,6,1,4151,48,0,0,1
61,34213.0,2,0,2,117,6,50,28,26,9,3,4133,2,0,0,1
47,157146.0,2,1,0,1730,28,1,1725,1,1,0,3899,13,0,0,0
77,25358.0,4,0,1,32,4,19,5,8,6,2,3815,57,0,0,0
46,35544.0,3,0,1,67,5,30,23,4,7,1,3586,77,0,0,0
70,36634.0,3,1,1,335,12,213,76,30,7,3,3870,0,0,0,0
70,62670.0,4,1,1,825,21,539,92,38,3,1,3620,57,0,0,0
52,50334.0,1,1,1,694,17,284,160,134,6,6,3813,24,0,0,0
43,72066.0,2,0,0,1792,16,1003,536,34,2,1,3479,55,2,0,1
66,50729.0,4,0,2,496,15,239,143,52,6,9,3896,62,0,0,0
56,34916.0,2,1,2,231,9,51,82,42,9,4,3883,89,0,0,0
48,64892.0,2,0,1,902,22,527,230,65,4,2,3504,77,0,0,0
58,43602.0,2,0,2,68,6,19,12,19,6,3,3643,45,0,0,0
35,33996.0,4,0,0,71,5,40,15,6,4,1,3764,46,0,0,0
39,41473.0,1,0,1,76,5,21,20,9,7,1,3848,80,0,0,0
57,63246.0,4,1,2,772,21,593,91,7,4,1,3786,60,0,0,0
65,36732.0,4,1,2,47,6,21,3,7,2,3,3655,71,0,0,0
54,69084.0,4,1,1,1586,23,1181,199,30,8,2,3695,43,0,0,0
57,77766.0,4,1,1,1529,32,1004,265,27,6,2,3965,97,1,0,1
39,37929.0,4,0,0,265,11,202,46,10,7,2,3807,49,2,0,1
73,86610.0,2,1,0,1603,17,446,768,53,2,1,3770,66,0,0,0
38,80141.0,3,1,0,2091,21,1184,673,40,6,1,4007,20,1,0,1
69,72635.0,1,1,0,981,20,390,323,107,3,1,3864,54,1,0,0
54,69016.0,2,1,1,1533,30,726,363,161,5,4,4057,61,0,0,0
33,20193.0,1,1,0,82,6,8,22,9,4,1,4051,18,0,0,0
49,27573.0,2,1,1,244,10,50,110,15,8,4,3934,45,0,0,0
45,15862.0,0,0,1,36,4,1,4,10,8,1,3840,26,0,0,0
48,49544.0,4,1,1,404,14,308,73,23,7,2,3975,0,0,0,0
44,33228.0,2,1,1,71,5,22,31,5,7,1,3630,28,0,0,0
46,70440.0,2,1,0,1572,22,690,499,88,3,1,3737,49,1,0,0
53,38232.0,2,1,2,122,7,43,28,33,5,4,3636,84,0,0,0
69,22554.0,4,1,2,41,6,27,10,4,5,4,4076,38,0,0,0
41,23536.0,4,1,1,10,3,6,3,1,3,1,3498,53,0,0,0
72,49413.0,2,1,1,304,11,205,41,46,5,2,3720,88,0,0,0
55,42231.0,2,1,2,37,4,24,8,4,5,1,3569,99,0,0,0
44,78789.0,3,0,0,1754,15,667,850,83,2,1,4163,12,0,0,1
56,56534.0,2,1,1,815,21,691,61,46,8,4,3814,35,2,0,1
53,58350.0,2,0,1,1001,23,493,206,80,6,4,4014,5,0,0,0
35,81217.0,2,0,0,1157,21,493,324,84,1,1,3818,77,0,0,0
73,49090.0,2,0,1,688,18,494,82,100,7,3,3818,45,0,0,0
37,61787.0,3,0,0,1319,18,621,414,85,5,1,3831,71,0,0,0
39,18169.0,4,1,1,21,3,9,5,7,8,1,3968,40,0,0,0
43,24336.0,1,0,1,31,3,1,2,12,7,1,4144,82,0,0,0
34,18222.0,2,1,0,67,5,12,19,14,8,1,4018,70,0,0,0
72,62335.0,2,0,1,708,19,243,217,26,2,2,3875,87,0,0,0
53,42033.0,1,1,2,25,3,11,4,7,7,1,4121,95,0,0,0
41,86580.0,4,1,0,746,11,532,127,20,1,0,3960,72,1,0,0
67,41437.0,4,0,2,32,4,29,2,1,7,1,4118,5,0,0,0
73,73705.0,3,0,2,1695,23,612,520,107,5,2,3589,86,0,0,0
48,61064.0,2,1,1,1080,23,387,342,180,6,5,4140,80,0,0,0
69,38452.0,3,1,2,72,6,56,14,2,7,3,3564,62,0,0,0
35,18358.0,2,0,1,57,7,6,19,4,7,3,3694,49,0,0,0
51,55012.0,4,1,1,660,19,582,65,13,5,6,3573,85,0,0,0
51,9722.0,0,1,1,103,7,6,16,42,8,4,4108,7,0,0,1
40,38175.0,4,1,1,153,8,70,69,3,7,3,3752,6,0,0,0
68,58656.0,3,1,1,1220,28,962,194,12,6,4,4120,25,1,0,0
59,52117.0,2,1,1,279,11,112,107,20,7,2,4155,55,0,0,0
46,64813.0,2,1,1,745,19,293,124,52,5,1,3651,81,0,0,0
51,54222.0,4,1,1,264,11,199,31,7,3,1,3593,98,0,0,0
38,83512.0,2,1,0,2157,21,1060,835,101,1,1,3485,31,4,0,1
65,77520.0,3,1,1,1526,22,940,396,58,4,1,3778,30,3,0,1
46,41154.0,2,1,1,69,5,44,11,7,5,1,3919,98,0,0,0
58,80398.0,2,1,0,1597,25,342,936,26,3,1,4069,92,1,0,0
32,18746.0,0,0,1,64,6,2,11,20,6,2,3504,41,0,0,0
40,35196.0,2,1,1,497,12,75,141,187,8,6,4066,68,0,0,0
68,60230.0,2,0,1,1067,15,520,367,40,5,2,3878,78,0,0,0
47,22108.0,2,1,2,31,5,5,9,6,7,2,3525,46,0,0,0
50,44392.0,2,1,2,211,9,87,71,29,7,5,3770,71,0,0,0
48,55424.0,4,1,1,877,21,462,184,107,6,4,4054,6,1,0,1
45,17688.0,2,1,1,11,3,2,1,2,8,1,4005,82,0,1,0
41,92491.0,4,1,0,2034,24,979,935,22,3,1,3897,71,3,0,1
33,90273.0,2,0,0,1991,18,704,853,111,2,1,3670,32,3,0,1
62,82571.0,4,0,0,1686,24,861,558,79,2,0,3561,28,1,0,0
42,38513.0,4,0,1,324,12,172,115,18,8,5,3625,20,0,0,1
45,16653.0,3,0,1,69,6,5,31,7,6,3,3545,10,0,0,1
69,42586.0,2,1,2,252,11,194,56,0,8,5,4081,7,0,0,1
59,23529.0,0,0,1,54,4,9,13,20,6,1,4011,67,0,0,0
63,74881.0,3,1,2,964,23,505,270,54,5,4,3951,48,0,0,0
73,71107.0,2,1,1,1327,26,533,217,195,4,2,3970,61,0,0,0
60,46910.0,4,1,2,68,5,48,14,6,6,2,3571,36,0,0,0
65,18690.0,2,1,0,60,4,6,7,19,8,1,4021,77,0,0,0
69,37244.0,2,0,2,55,4,18,10,25,7,1,3901,90,1,0,0
58,82427.0,2,1,0,1456,20,482,509,107,1,1,3582,35,1,0,0
66,75342.0,1,0,1,563,17,204,97,26,4,1,3892,38,0,0,0
70,70044.0,2,0,1,1504,22,1073,250,14,5,4,3969,46,0,0,0
57,79146.0,2,0,2,564,17,245,223,16,6,2,3539,33,0,0,0
61,77437.0,2,1,0,1125,22,560,442,29,1,1,3688,70,1,0,0
65,54984.0,2,1,1,358,13,173,131,6,7,4,3509,51,1,0,0
53,42403.0,4,1,1,42,4,22,11,3,8,1,3673,18,0,0,0
60,55761.0,2,1,1,184,8,136,12,32,6,2,3539,97,1,0,0
41,37292.0,2,1,1,460,14,275,86,66,8,5,3910,32,0,0,0
79,45576.0,4,0,0,145,7,56,29,25,8,1,3505,9,0,0,1
77,70321.0,2,1,0,1376,24,303,751,191,4,1,4002,6,0,0,1
55,58086.0,4,0,1,792,21,708,62,15,8,2,3998,80,0,0,0
72,81795.0,2,1,0,1382,22,324,693,88,2,1,4084,74,0,0,0
77,28389.0,0,1,0,28,3,1,3,8,7,1,4059,49,0,0,0
78,66835.0,3,1,0,1033,23,620,195,141,2,1,3747,21,0,0,0
55,69901.0,2,0,1,882,20,312,206,149,5,3,3869,95,0,0,0
75,80360.0,4,1,0,2231,13,1493,454,43,2,2,3956,56,3,0,0
63,63342.0,4,1,1,1101,16,918,118,21,6,3,4094,48,1,0,1
50,44989.0,2,1,1,369,11,98,106,106,6,5,4128,26,0,0,0
44,31859.0,1,0,1,48,4,3,7,11,7,1,3595,3,0,0,0
75,51569.0,4,0,1,467,15,380,47,34,8,4,3975,39,1,0,1
53,30372.0,2,0,2,44,5,15,12,7,7,3,4024,33,0,0,0
45,16014.0,0,0,2,38,6,3,4,7,3,4,3942,42,0,0,0
56,41120.0,2,1,2,81,6,24,23,24,6,3,3708,80,0,0,0
53,39763.0,3,0,1,167,8,80,60,16,9,2,3802,9,0,0,1
69,38725.0,4,1,2,45,5,31,6,5,4,2,3523,52,0,0,0
52,77981.0,2,1,1,664,18,138,204,60,5,3,3872,78,0,0,0
60,62905.0,1,1,1,622,17,166,96,59,4,3,3765,68,0,0,0
45,13533.0,1,0,1,48,5,12,8,17,7,2,3949,45,0,0,0
49,59481.0,2,1,1,461,14,178,85,58,2,2,3722,47,0,0,0
47,72117.0,2,1,1,1073,25,707,171,50,5,1,3786,34,0,0,0
38,21955.0,1,1,1,55,6,5,7,11,6,2,3768,81,0,0,0
68,67131.0,2,1,1,976,23,465,250,62,6,3,3933,72,0,0,0
44,36802.0,4,0,1,20,4,16,2,1,5,1,3486,23,0,0,0
42,71853.0,2,1,0,1149,16,358,413,32,1,1,3890,29,0,0,0
63,28249.0,0,1,0,43,5,1,7,10,6,1,3487,80,0,0,0
49,47808.0,3,1,1,224,8,123,26,72,7,2,3725,30,1,0,0
50,25509.0,4,0,1,101,6,40,30,11,9,3,4122,15,0,0,1
78,51012.0,4,1,0,209,9,102,63,24,6,1,3910,86,0,0,0
39,70596.0,2,0,0,968,20,347,534,26,2,1,4105,68,0,0,0
72,85431.0,4,1,0,1165,16,376,462,53,0,1,3859,54,0,0,0
57,42664.0,2,1,1,24,4,21,3,0,6,1,3576,44,0,0,0
69,42586.0,2,1,2,252,11,194,56,0,8,5,4081,7,0,0,1
39,29760.0,2,0,1,165,8,64,68,17,8,4,4142,87,0,0,0
47,28973.0,4,1,0,269,11,206,46,12,8,2,4097,59,0,0,0
51,39435.0,4,1,1,102,6,71,18,13,7,1,3800,16,0,0,0
40,65370.0,1,1,0,461,18,71,112,29,1,1,3805,1,0,0,0
45,20194.0,0,0,1,47,5,0,7,15,6,2,4032,64,0,0,0
48,42473.0,4,0,2,144,7,93,21,25,5,3,3605,72,0,0,0
56,64590.0,2,1,0,1338,23,920,168,30,6,1,4096,98,0,0,0
65,71232.0,2,1,1,917,23,653,170,17,7,2,3686,91,0,0,0
53,34600.0,2,1,2,318,12,199,60,15,8,5,4017,8,0,0,1
57,46904.0,2,0,2,253,10,153,56,31,8,4,4076,20,0,0,0
51,49094.0,2,1,1,502,15,376,38,69,6,5,4119,6,0,0,0
41,36075.0,2,1,1,119,6,46,30,30,6,1,3675,54,0,0,0
45,60839.0,1,1,2,1250,16,600,128,128,8,13,4143,72,0,0,0
45,77298.0,2,1,1,969,23,425,292,79,3,1,3712,46,0,0,0
74,34026.0,2,1,2,76,6,18,15,17,5,3,3801,11,0,0,0
61,48918.0,4,0,2,62,5,52,9,1,4,2,3551,21,0,0,0
62,82122.0,1,1,0,1382,25,734,350,100,1,1,3791,89,1,0,0
48,37697.0,2,0,1,84,6,34,21,8,6,1,3615,82,0,0,0
72,34074.0,2,1,2,255,9,135,41,67,6,5,3824,69,1,0,0
64,28520.0,3,1,2,43,4,11,10,20,6,1,3853,55,0,0,0
69,62535.0,2,0,1,398,13,163,90,52,3,1,3742,13,0,0,0
47,36273.0,3,0,1,76,6,29,30,9,6,2,3547,80,0,0,0
60,63404.0,2,1,2,902,13,734,70,17,4,2,3496,97,1,0,0
43,75774.0,1,1,1,823,20,340,134,56,4,1,3531,27,0,0,0
48,78416.0,2,1,1,1179,24,453,279,183,3,2,3475,99,0,0,0
50,75702.0,2,1,1,1921,28,1073,629,37,6,1,4096,87,1,0,0
73,59385.0,3,1,2,185,8,135,10,36,5,2,3900,85,0,0,0
58,37070.0,2,0,2,433,14,231,137,39,7,9,3939,30,0,0,1
73,44689.0,2,1,2,34,4,18,5,11,7,2,3643,82,1,0,0
66,53977.0,2,1,1,907,22,620,165,82,5,5,3859,21,0,0,0
58,7144.0,4,0,2,416,25,81,33,291,0,0,3677,92,0,0,0
60,18701.0,2,0,2,44,6,12,2,10,5,4,3863,95,0,0,0
68,90369.0,2,1,0,1588,16,292,981,17,1,1,3535,2,0,0,1
