id_estudiante,periodo_ingreso,carrera,provincia,zona_residencia,sexo,edad,estado_civil,tipo_colegio,financiamiento,modalidad,semestre_actual,promedio_bachillerato,nota_primer_ciclo,creditos_reprobados,num_materias_matriculadas,asistencia_pct,horas_trabajo_semana,distancia_universidad_km,num_hermanos,ingreso_familiar_usd,uso_tutoria,indice_satisfaccion,desercion_semestre,fecha_ultimo_pago,motivo_retiro,semestre_desercion
EST-2020-0126,2022-S1,Psicología,Loja,Urbana,M,24,Union libre,Fiscal,Beca parcial,Presencial,6,8.45,6.04,1,7,82.0,0.0,9.4,3,200.0,3,5.8,0,,,
EST-2021-0127,2023-S1,Contabilidad,Pichincha,Rural,M,27,Soltero/a,Particular,Credito educativo,Presencial,1,9.74,7.05,1,6,89.0,0.0,33.1,0,573.0,3,5.6,0,,,
EST-2022-0128,2023-S2,Administración de Empresas,Esmeraldas,Urbana,F,23,Union libre,Fiscal,Recursos propios,Presencial,6,10.0,9.26,1,4,90.6,27.0,6.4,4,847.0,2,9.0,0,,,
EST-2023-0129,2022-S1,Psicología,Azuay,Rural,M,22,Soltero/a,Particular,Beca completa,Presencial,1,9.5,7.04,0,7,62.0,0.0,0.9,0,573.0,1,5.9,0,,,
EST-2024-0130,2022-S2,Derecho,Guayas,Urbana,F,21,Union libre,Fiscal,Beca parcial,Presencial,2,7.43,,1,4,50.1,0.0,15.3,3,531.0,5,4.7,1,2024-07-02,Personal,2.0
EST-2025-0131,2023-S2,Derecho,Chimborazo,Rural,M,21,Soltero/a,Fiscal,Beca parcial,Presencial,5,7.64,7.33,1,4,44.0,0.0,37.1,0,502.0,4,5.6,0,,,
EST-2020-0132,2023-S2,Ingeniería Civil,Guayas,Urbana,M,19,Soltero/a,Fiscal,Beca parcial,Semi-presencial,3,5.68,8.36,2,5,99.9,0.0,3.1,0,548.0,2,,0,,,
EST-2021-0133,2023-S1,Derecho,Manabí,Urbana,F,22,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.61,6.81,0,4,91.2,0.0,57.4,1,525.0,3,6.9,0,,,
EST-2022-0134,2023-S2,Administración de Empresas,Manabí,Urbana,F,23,Casado/a,Fiscal,Credito educativo,Presencial,3,5.81,5.76,2,7,76.0,39.0,12.0,0,404.0,4,7.4,1,2024-04-09,Laboral,4.0
EST-2023-0135,2023-S2,Contabilidad,Imbabura,Rural,F,20,Casado/a,Fiscomisional,Credito educativo,Presencial,2,8.48,7.93,4,5,81.1,0.0,11.4,1,555.0,3,5.4,0,,,
EST-2024-0136,2022-S2,Arquitectura,Guayas,Urbana,F,23,Union libre,Particular,Beca parcial,Semi-presencial,4,6.35,8.73,3,4,71.4,34.0,11.1,2,716.0,3,7.8,1,2024-04-04,Personal,4.0
EST-2025-0137,2023-S2,Ciencia de Datos,Chimborazo,Urbana,M,23,Soltero/a,Particular,Beca parcial,Semi-presencial,3,8.79,6.14,2,7,81.8,13.0,10.9,4,491.0,4,6.5,0,,,
EST-2020-0138,2022-S1,Contabilidad,Pichincha,Urbana,F,18,Soltero/a,Fiscomisional,Recursos propios,Semi-presencial,3,8.32,7.39,1,8,100.0,22.0,26.9,2,482.0,2,9.5,0,,,
EST-2021-0139,2023-S1,Ciencia de Datos,Guayas,Urbana,F,19,Union libre,Particular,Beca completa,Semi-presencial,5,8.23,8.59,2,6,88.6,0.0,7.5,3,369.0,1,4.6,0,,,
EST-2022-0140,2022-S2,Contabilidad,Manabí,Urbana,F,19,Union libre,Fiscal,Beca parcial,Presencial,1,6.96,5.81,2,5,82.9,0.0,6.5,1,1254.0,3,6.8,0,,,
EST-2023-0141,2022-S2,Ciencia de Datos,Azuay,Urbana,M,27,Casado/a,Fiscal,Beca completa,Presencial,3,7.33,6.66,0,4,79.8,0.0,61.7,1,927.0,0,6.7,1,2024-04-04,Economico,3.0
EST-2024-0142,2023-S2,Medicina,Azuay,Urbana,M,26,Soltero/a,Particular,Beca parcial,Presencial,4,5.62,8.66,4,6,77.2,0.0,3.7,2,1187.0,5,2.3,0,,,
EST-2025-0143,2022-S2,Ingeniería Civil,Pichincha,Urbana,M,26,Soltero/a,Particular,Credito educativo,Semi-presencial,6,8.11,8.46,0,7,63.2,33.0,21.2,2,357.0,2,9.2,0,,,
EST-2020-0144,2022-S1,Contabilidad,Manabí,Rural,F,27,Casado/a,Fiscal,Recursos propios,Presencial,5,6.85,6.16,0,5,81.7,34.0,33.2,4,534.0,4,6.3,1,2024-08-12,Laboral,6.0
EST-2021-0145,2023-S1,Contabilidad,Azuay,Rural,F,22,Soltero/a,Particular,Beca completa,Presencial,6,9.77,7.44,1,4,87.4,26.0,43.7,1,322.0,4,10.0,0,,,
EST-2022-0146,2022-S2,Ciencia de Datos,Imbabura,Urbana,F,19,Soltero/a,Fiscal,Beca parcial,Presencial,3,7.62,7.68,1,7,83.1,0.0,9.9,3,871.0,4,,0,,,
EST-2023-0147,2023-S1,Ingeniería Civil,Tungurahua,Urbana,M,22,Soltero/a,Fiscal,Beca completa,Presencial,4,10.0,9.67,1,8,62.1,0.0,21.3,4,588.0,2,8.1,0,,,
EST-2024-0148,2022-S2,Ciencia de Datos,Loja,Urbana,F,27,Soltero/a,Fiscal,Beca parcial,Semi-presencial,5,5.76,,1,5,98.2,40.0,12.0,2,543.0,1,4.8,0,,,
EST-2025-0149,2023-S1,Arquitectura,Azuay,Urbana,F,23,Soltero/a,Fiscal,Beca completa,Presencial,5,8.19,9.92,1,8,89.5,0.0,3.6,2,647.0,1,4.5,0,,,
EST-2020-0150,2022-S2,Ingeniería Civil,Manabí,Urbana,F,18,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,9.21,9.27,0,4,98.9,0.0,12.9,1,359.0,4,4.6,0,,,
EST-2021-0151,2023-S1,Ingeniería Civil,Guayas,Rural,F,17,Union libre,Fiscal,Beca parcial,Semi-presencial,1,8.7,6.41,3,6,76.7,10.0,16.0,1,719.0,1,5.9,1,2024-01-25,Laboral,1.0
EST-2022-0152,2023-S2,Administración de Empresas,Imbabura,Urbana,F,22,Casado/a,Particular,Recursos propios,Presencial,4,8.13,5.42,2,5,100.0,0.0,25.5,0,438.0,5,5.4,0,,,
EST-2023-0153,2023-S2,Contabilidad,Chimborazo,Urbana,M,19,Casado/a,Particular,Recursos propios,Semi-presencial,3,8.63,6.38,2,6,49.4,38.0,49.7,3,1473.0,5,,1,2024-04-01,Personal,4.0
EST-2024-0154,2022-S1,Derecho,El Oro,Rural,M,22,Soltero/a,Particular,Recursos propios,Semi-presencial,3,6.0,,1,4,75.5,33.0,21.5,0,456.0,0,6.2,1,2024-02-23,Academico,3.0
EST-2025-0155,2022-S2,Administración de Empresas,Pichincha,Urbana,M,20,Soltero/a,Fiscal,Beca parcial,Semi-presencial,4,6.19,4.74,0,5,73.0,18.0,30.2,1,800.0,1,3.7,1,2024-01-26,Personal,5.0
EST-2020-0156,2023-S1,Administración de Empresas,Guayas,Rural,F,22,Casado/a,Fiscal,Beca completa,Presencial,4,9.22,6.77,0,8,73.8,0.0,9.9,1,558.0,4,6.2,0,,,
EST-2021-0157,2022-S2,Ciencia de Datos,Manabí,Urbana,M,18,Soltero/a,Fiscal,Recursos propios,Semi-presencial,5,8.27,8.58,1,4,80.0,0.0,14.6,2,587.0,5,9.2,0,,,
EST-2022-0158,2023-S1,Arquitectura,Loja,Urbana,F,22,Soltero/a,Particular,Beca completa,Presencial,6,7.47,7.05,3,7,66.7,20.0,40.6,2,825.0,4,,0,,,
EST-2023-0159,2023-S1,Medicina,Tungurahua,Rural,F,26,Soltero/a,Fiscal,Recursos propios,Presencial,3,7.74,8.72,2,6,77.8,0.0,23.7,3,572.0,0,7.0,1,2024-04-20,Personal,4.0
EST-2024-0160,2022-S1,Administración de Empresas,Tungurahua,Rural,F,24,Soltero/a,Particular,Beca parcial,Semi-presencial,1,8.09,8.95,2,4,79.3,0.0,48.6,3,770.0,3,7.0,0,,,
EST-2025-0161,2022-S1,Psicología,Manabí,Urbana,F,23,Casado/a,Fiscal,Beca parcial,Presencial,4,7.65,5.62,1,6,88.5,0.0,5.8,1,419.0,4,7.7,0,,,
EST-2020-0162,2023-S1,Ciencia de Datos,Manabí,Urbana,F,19,Casado/a,Fiscomisional,Credito educativo,Presencial,1,10.0,8.6,2,4,81.4,0.0,12.5,1,1261.0,4,7.4,0,,,
EST-2021-0163,2022-S2,Medicina,Tungurahua,Rural,F,23,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.66,9.08,4,7,68.6,0.0,2.1,3,790.0,2,3.3,1,2024-02-19,Laboral,6.0
EST-2022-0164,2023-S2,Arquitectura,Pichincha,Urbana,F,17,Soltero/a,Particular,Credito educativo,Presencial,3,7.98,6.06,1,8,88.7,27.0,4.0,3,1298.0,3,5.5,0,,,
EST-2023-0165,2023-S2,Contabilidad,Guayas,Urbana,M,27,Soltero/a,Particular,Recursos propios,Presencial,5,8.75,7.79,1,8,73.9,0.0,21.4,0,1242.0,4,5.8,0,,,
EST-2024-0166,2022-S1,Ciencia de Datos,Imbabura,Rural,F,26,Soltero/a,Particular,Recursos propios,Presencial,1,10.0,6.56,4,5,66.3,15.0,24.6,3,625.0,0,5.5,1,2024-05-05,Academico,1.0
EST-2025-0167,2023-S2,Contabilidad,Chimborazo,Urbana,F,20,Casado/a,Fiscal,Credito educativo,Presencial,3,9.17,5.37,3,8,70.9,0.0,18.1,2,302.0,5,7.7,1,2024-03-16,Personal,3.0
EST-2020-0168,2023-S1,Psicología,Esmeraldas,Rural,M,20,Soltero/a,Fiscal,Recursos propios,Presencial,2,8.17,5.05,2,4,53.6,41.0,87.2,2,969.0,4,6.9,1,2024-05-05,Economico,3.0
EST-2021-0169,2023-S1,Derecho,Guayas,Urbana,M,25,Soltero/a,Fiscal,Credito educativo,Presencial,4,6.75,5.91,0,7,75.2,24.0,33.0,0,958.0,2,7.4,0,,,
EST-2022-0170,2022-S1,Derecho,Azuay,Urbana,F,24,Soltero/a,Particular,Beca parcial,Presencial,2,10.0,6.09,0,7,81.6,0.0,7.9,3,582.0,4,3.4,0,,,
EST-2023-0171,2022-S2,Medicina,Pichincha,Urbana,M,26,Soltero/a,Particular,Credito educativo,Presencial,3,8.25,6.46,1,7,55.2,0.0,16.3,2,955.0,5,6.6,0,,,
EST-2024-0172,2022-S1,Administración de Empresas,Chimborazo,Urbana,M,27,Soltero/a,Fiscal,Credito educativo,Presencial,6,10.0,8.56,1,5,66.1,13.0,9.3,1,524.0,0,5.4,1,2024-08-05,Academico,6.0
EST-2025-0173,2022-S2,Arquitectura,Chimborazo,Urbana,M,21,Soltero/a,Particular,Beca parcial,Presencial,6,7.35,4.98,0,6,85.8,0.0,0.5,1,766.0,4,4.5,0,,,
EST-2020-0174,2023-S1,Ingeniería Civil,Pichincha,Urbana,M,17,Soltero/a,Particular,Recursos propios,Presencial,2,8.55,8.57,1,8,74.7,0.0,39.8,0,383.0,2,6.5,0,,,
EST-2021-0175,2022-S1,Arquitectura,Pichincha,Urbana,M,20,Soltero/a,Fiscomisional,Credito educativo,Presencial,3,5.88,6.71,0,4,67.0,18.0,10.9,1,728.0,1,,0,,,
EST-2022-0176,2022-S2,Ingeniería Civil,Pichincha,Urbana,F,27,Union libre,Fiscal,Beca completa,Presencial,5,6.55,9.23,0,7,93.9,0.0,9.2,2,623.0,3,8.2,0,,,
EST-2023-0177,2023-S2,Ingeniería Civil,Guayas,Urbana,F,26,Union libre,Fiscal,Credito educativo,Presencial,2,8.1,6.26,1,7,100.0,10.0,19.9,0,1734.0,3,5.4,0,,,
EST-2024-0178,2022-S2,Ingeniería Civil,Esmeraldas,Rural,M,21,Soltero/a,Fiscal,Credito educativo,Presencial,2,7.79,6.27,2,7,99.8,38.0,8.8,4,685.0,1,3.8,1,2024-07-20,Economico,3.0
EST-2025-0179,2023-S1,Medicina,Pichincha,Urbana,M,19,Casado/a,Fiscomisional,Recursos propios,Presencial,6,9.08,6.87,1,4,87.8,0.0,18.7,0,1631.0,2,5.7,0,,,
EST-2020-0180,2022-S2,Derecho,Chimborazo,Rural,F,26,Soltero/a,Particular,Recursos propios,Presencial,3,7.8,9.21,2,4,56.6,0.0,4.5,1,649.0,0,7.7,0,,,
EST-2021-0181,2023-S2,Arquitectura,Chimborazo,Urbana,M,23,Casado/a,Fiscal,Beca completa,Presencial,6,10.0,8.72,1,7,81.9,37.0,4.4,1,518.0,0,6.4,0,,,
EST-2022-0182,2023-S1,Psicología,Guayas,Rural,F,27,Soltero/a,Fiscal,Recursos propios,Presencial,6,5.94,8.44,1,7,41.3,35.0,27.9,3,2934.0,5,9.5,1,2024-08-09,Personal,7.0
EST-2023-0183,2022-S2,Derecho,Esmeraldas,Rural,F,24,Soltero/a,Fiscal,Beca completa,Presencial,2,8.94,,2,5,81.5,0.0,0.7,0,454.0,0,5.7,0,,,
EST-2024-0184,2023-S2,Ingeniería Civil,Manabí,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Semi-presencial,3,8.82,,2,7,71.0,0.0,21.1,3,498.0,1,6.2,0,,,
EST-2025-0185,2022-S1,Psicología,Manabí,Rural,F,25,Soltero/a,Fiscal,Beca parcial,Presencial,5,7.92,7.23,1,4,100.0,0.0,6.3,6,719.0,5,6.9,0,,,
EST-2020-0186,2022-S2,Medicina,Manabí,Rural,F,27,Soltero/a,Particular,Beca completa,Semi-presencial,1,7.48,,2,5,57.7,0.0,6.0,0,543.0,1,6.6,1,2024-05-08,Economico,1.0
EST-2021-0187,2022-S2,Contabilidad,Loja,Rural,F,27,Soltero/a,Particular,Beca parcial,Semi-presencial,3,7.0,4.89,1,8,81.2,37.0,9.5,1,1372.0,5,8.3,0,,,
EST-2022-0188,2023-S2,Derecho,Chimborazo,Urbana,F,18,Soltero/a,Fiscal,Beca parcial,Presencial,5,9.15,8.25,0,8,78.4,39.0,31.9,3,972.0,4,,0,,,
EST-2023-0189,2023-S1,Medicina,El Oro,Urbana,M,17,Soltero/a,Fiscal,Beca parcial,Presencial,2,7.32,8.22,4,4,70.0,40.0,31.9,2,1285.0,5,6.5,1,2024-01-25,Economico,2.0
EST-2024-0190,2023-S1,Ingeniería Civil,Pichincha,Urbana,M,24,Soltero/a,Particular,Beca parcial,Semi-presencial,5,7.58,7.53,1,8,100.0,0.0,39.7,3,2969.0,2,6.0,0,,,
EST-2025-0191,2022-S1,Administración de Empresas,Manabí,Urbana,F,20,Casado/a,Particular,Beca completa,Presencial,6,9.52,8.54,0,8,85.1,0.0,33.5,0,943.0,3,5.2,0,,,
EST-2020-0192,2022-S2,Ciencia de Datos,Pichincha,Urbana,F,24,Casado/a,Fiscal,Recursos propios,Semi-presencial,6,7.91,5.95,0,5,88.3,23.0,6.9,0,595.0,5,5.4,0,,,
EST-2021-0193,2023-S2,Ingeniería Civil,Tungurahua,Urbana,F,27,Soltero/a,Fiscal,Credito educativo,Presencial,1,6.09,,1,4,75.4,31.0,,1,282.0,1,7.3,1,2024-08-03,Academico,2.0
EST-2022-0194,2022-S1,Ingeniería Civil,Guayas,Rural,M,17,Soltero/a,Fiscal,Beca completa,Presencial,5,7.57,,0,7,83.8,38.0,5.5,4,829.0,5,3.9,1,2024-03-17,Academico,6.0
EST-2023-0195,2022-S2,Contabilidad,Azuay,Rural,M,19,Soltero/a,Fiscal,Recursos propios,Presencial,1,8.99,,0,7,71.2,17.0,6.3,2,550.0,5,7.2,0,,,
EST-2024-0196,2023-S2,Arquitectura,El Oro,Urbana,F,25,Casado/a,Fiscal,Beca parcial,Presencial,4,9.34,6.24,0,5,85.7,0.0,7.9,1,838.0,1,8.9,0,,,
EST-2025-0197,2023-S1,Administración de Empresas,Guayas,Urbana,F,19,Soltero/a,Fiscal,Beca completa,Presencial,4,8.48,6.0,1,6,68.6,18.0,12.9,0,200.0,4,7.4,0,,,
EST-2020-0198,2023-S2,Arquitectura,Guayas,Urbana,M,20,Casado/a,Fiscal,Recursos propios,Semi-presencial,2,6.82,8.04,0,5,71.8,0.0,0.5,2,385.0,1,5.9,0,,,
EST-2021-0199,2023-S1,Administración de Empresas,Loja,Rural,M,25,Casado/a,Fiscal,Beca parcial,Presencial,3,7.39,7.12,2,4,84.2,0.0,3.3,2,1097.0,0,5.3,0,,,
EST-2022-0200,2023-S1,Administración de Empresas,Loja,Urbana,F,20,Casado/a,Fiscomisional,Beca parcial,Semi-presencial,2,10.0,8.25,2,4,97.3,0.0,33.2,1,369.0,2,10.0,0,,,
EST-2023-0201,2023-S1,Psicología,Guayas,Urbana,F,23,Casado/a,Particular,Recursos propios,Presencial,5,7.31,7.41,2,8,68.7,32.0,6.1,2,758.0,2,6.9,0,,,
EST-2024-0202,2022-S2,Contabilidad,Manabí,Urbana,F,22,Soltero/a,Particular,Credito educativo,Presencial,1,7.68,8.47,3,8,69.4,0.0,2.3,3,1218.0,2,5.3,0,,,
EST-2025-0203,2022-S1,Ciencia de Datos,Azuay,Urbana,M,18,Soltero/a,Particular,Recursos propios,Presencial,2,7.06,6.45,0,5,71.3,0.0,23.8,1,2997.0,3,4.8,0,,,
EST-2020-0204,2022-S1,Arquitectura,Loja,Urbana,M,21,Soltero/a,Particular,Recursos propios,Semi-presencial,2,10.0,5.14,2,7,83.0,34.0,16.7,3,1307.0,1,5.0,0,,,
EST-2021-0205,2022-S2,Ciencia de Datos,Tungurahua,Urbana,F,17,Soltero/a,Particular,Beca completa,Presencial,5,8.57,6.09,3,7,49.0,0.0,23.4,1,865.0,1,9.4,0,,,
EST-2022-0206,2023-S1,Derecho,Manabí,Urbana,F,27,Soltero/a,Particular,Beca parcial,Presencial,4,7.88,7.2,1,4,52.0,0.0,30.1,1,439.0,5,7.4,0,,,
EST-2023-0207,2023-S1,Psicología,Chimborazo,Urbana,M,26,Soltero/a,Fiscal,Credito educativo,Presencial,4,7.03,,1,6,53.8,0.0,3.7,3,483.0,5,9.0,1,2024-08-24,Academico,4.0
EST-2024-0208,2023-S2,Psicología,Guayas,Urbana,M,20,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,7.55,5.53,2,6,71.5,0.0,21.8,2,1311.0,2,7.0,0,,,
EST-2025-0209,2023-S1,Ciencia de Datos,Imbabura,Urbana,F,17,Soltero/a,Fiscal,Recursos propios,Presencial,2,7.33,5.73,2,8,100.0,0.0,14.2,2,574.0,0,5.8,0,,,
EST-2020-0210,2023-S1,Derecho,Pichincha,Rural,M,24,Soltero/a,Fiscal,Beca parcial,Presencial,3,9.27,2.32,1,6,52.9,0.0,36.7,0,531.0,2,,1,2024-04-26,Laboral,4.0
EST-2021-0211,2023-S1,Ciencia de Datos,Pichincha,Urbana,M,22,Soltero/a,Particular,Beca parcial,Presencial,2,6.95,4.97,0,4,39.8,0.0,9.6,1,410.0,4,7.1,1,2024-02-16,Academico,3.0
EST-2022-0212,2022-S1,Medicina,Pichincha,Urbana,F,25,Soltero/a,Particular,Beca completa,Presencial,4,8.4,6.65,2,8,98.0,0.0,,5,683.0,4,,0,,,
EST-2023-0213,2023-S1,Administración de Empresas,Pichincha,Urbana,F,25,Union libre,Particular,Beca parcial,Presencial,3,7.28,6.67,0,8,76.4,0.0,64.7,2,361.0,5,4.4,0,,,
EST-2024-0214,2023-S2,Administración de Empresas,Pichincha,Urbana,M,27,Soltero/a,Particular,Beca parcial,Presencial,5,6.5,8.01,1,6,98.0,0.0,,0,362.0,3,9.8,0,,,
EST-2025-0215,2022-S2,Contabilidad,Azuay,Rural,F,17,Soltero/a,Fiscal,Beca parcial,Presencial,4,7.14,,0,8,65.4,23.0,11.9,2,332.0,1,10.0,1,2024-03-20,Academico,5.0
EST-2020-0216,2022-S2,Administración de Empresas,Loja,Urbana,F,22,Soltero/a,Fiscal,Recursos propios,Presencial,3,8.11,8.64,0,8,73.3,0.0,2.4,2,860.0,1,4.2,0,,,
EST-2021-0217,2023-S1,Ciencia de Datos,El Oro,Urbana,F,18,Soltero/a,Particular,Recursos propios,Presencial,2,7.09,7.4,1,7,72.1,0.0,0.5,4,686.0,2,4.0,0,,,
EST-2022-0218,2022-S2,Psicología,Loja,Rural,F,21,Soltero/a,Fiscal,Beca parcial,Presencial,4,8.02,8.11,2,4,72.5,36.0,14.7,2,1047.0,1,7.9,1,2024-04-21,Economico,4.0
EST-2023-0219,2023-S1,Ingeniería Civil,Manabí,Urbana,M,21,Soltero/a,Particular,Beca completa,Presencial,1,6.42,7.79,1,7,71.2,0.0,10.5,2,655.0,2,7.2,0,,,
EST-2024-0220,2023-S2,Derecho,Manabí,Rural,F,20,Union libre,Fiscomisional,Beca parcial,Semi-presencial,5,7.85,4.14,0,7,95.7,32.0,13.3,0,891.0,3,8.6,0,,,
EST-2025-0221,2022-S1,Ingeniería Civil,Loja,Urbana,F,23,Soltero/a,Fiscal,Credito educativo,Presencial,1,7.56,7.86,3,4,72.3,40.0,0.5,1,857.0,5,5.5,1,2024-04-03,Personal,1.0
EST-2020-0222,2022-S1,Ciencia de Datos,El Oro,Urbana,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,6,6.79,8.26,1,7,64.0,0.0,17.1,0,1005.0,4,,0,,,
EST-2021-0223,2023-S1,Ciencia de Datos,Manabí,Urbana,F,21,Soltero/a,Particular,Credito educativo,Presencial,3,8.12,,1,4,82.7,0.0,5.6,2,451.0,4,5.3,0,,,
EST-2022-0224,2022-S1,Ciencia de Datos,El Oro,Urbana,M,27,Soltero/a,Particular,Beca parcial,Semi-presencial,3,6.93,6.85,0,8,80.2,0.0,34.1,0,631.0,2,7.0,0,,,
EST-2023-0225,2022-S2,Derecho,Tungurahua,Urbana,M,23,Casado/a,Particular,Credito educativo,Presencial,1,10.0,6.52,1,6,87.4,25.0,20.2,2,541.0,3,6.7,0,,,
EST-2024-0226,2022-S2,Contabilidad,Guayas,Rural,M,27,Soltero/a,Particular,Credito educativo,Presencial,5,9.5,8.22,2,4,90.5,11.0,9.9,2,637.0,5,4.1,0,,,
EST-2025-0227,2022-S1,Contabilidad,Loja,Urbana,F,23,Union libre,Fiscal,Beca completa,Presencial,3,7.93,8.29,3,4,78.5,18.0,13.1,0,365.0,2,3.7,1,2024-04-12,Economico,3.0
EST-2020-0228,2022-S1,Administración de Empresas,Manabí,Rural,M,22,Soltero/a,Fiscomisional,Recursos propios,Semi-presencial,1,7.38,5.69,0,7,58.6,0.0,1.2,3,655.0,2,8.1,0,,,
EST-2021-0229,2023-S2,Arquitectura,Manabí,Urbana,M,25,Casado/a,Fiscal,Beca completa,Presencial,4,8.01,6.46,3,5,70.5,19.0,15.0,2,515.0,0,6.6,1,2024-02-15,Academico,5.0
EST-2022-0230,2022-S2,Administración de Empresas,Azuay,Urbana,F,20,Soltero/a,Fiscal,Beca parcial,Presencial,6,7.54,5.62,5,8,40.6,11.0,43.2,2,487.0,2,4.8,1,2024-04-09,Economico,7.0
EST-2023-0231,2022-S1,Ingeniería Civil,Manabí,Rural,F,23,Soltero/a,Particular,Credito educativo,Presencial,3,8.84,8.28,1,8,70.7,0.0,28.6,3,924.0,1,2.5,0,,,
EST-2024-0232,2022-S1,Arquitectura,Esmeraldas,Urbana,F,24,Soltero/a,Fiscomisional,Beca completa,Semi-presencial,3,8.58,6.98,0,6,68.2,0.0,11.8,0,814.0,0,4.5,0,,,
EST-2025-0233,2023-S1,Derecho,El Oro,Urbana,F,22,Casado/a,Fiscomisional,Recursos propios,Presencial,5,7.2,7.4,1,7,86.8,25.0,15.3,2,294.0,0,8.9,0,,,
EST-2020-0234,2022-S1,Psicología,Tungurahua,Urbana,M,24,Soltero/a,Particular,Beca completa,Presencial,4,8.9,7.04,1,5,97.3,25.0,14.4,3,416.0,5,6.1,0,,,
EST-2021-0235,2023-S1,Contabilidad,El Oro,Urbana,M,23,Casado/a,Fiscomisional,Recursos propios,Presencial,5,6.93,6.53,0,4,88.5,0.0,18.6,2,1649.0,2,6.1,0,,,
EST-2022-0236,2022-S2,Derecho,El Oro,Urbana,F,20,Casado/a,Fiscal,Beca parcial,Semi-presencial,3,6.24,5.02,0,5,82.5,40.0,6.1,4,965.0,1,7.1,1,2024-08-10,Economico,3.0
EST-2023-0237,2022-S2,Contabilidad,Guayas,Urbana,M,18,Casado/a,Particular,Beca completa,Presencial,4,7.71,8.82,0,4,100.0,0.0,5.1,3,769.0,0,6.4,0,,,
EST-2024-0238,2022-S1,Contabilidad,Guayas,Urbana,M,17,Casado/a,Fiscomisional,Credito educativo,Presencial,2,7.77,7.41,2,8,84.1,15.0,23.6,2,3010.0,5,5.0,0,,,
EST-2025-0239,2023-S2,Ciencia de Datos,Loja,Urbana,F,26,Soltero/a,Particular,Credito educativo,Semi-presencial,3,7.35,9.46,1,8,71.1,0.0,14.8,0,222.0,4,8.2,0,,,
EST-2020-0240,2023-S1,Contabilidad,Pichincha,Rural,M,17,Soltero/a,Fiscal,Credito educativo,Presencial,4,6.65,9.41,1,8,82.2,13.0,0.9,0,870.0,5,7.3,0,,,
EST-2021-0241,2022-S1,Administración de Empresas,Guayas,Urbana,M,22,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,8.94,7.41,1,6,51.1,0.0,10.1,3,250.0,1,6.2,1,2024-06-02,Economico,4.0
EST-2022-0242,2022-S2,Medicina,Chimborazo,Urbana,M,27,Soltero/a,Particular,Beca completa,Semi-presencial,2,8.03,7.13,0,5,96.1,12.0,21.4,4,622.0,3,4.1,0,,,
EST-2023-0243,2022-S1,Ingeniería Civil,Tungurahua,Urbana,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,6,7.12,8.79,1,8,78.2,0.0,17.8,2,886.0,5,8.5,0,,,
EST-2024-0244,2022-S2,Psicología,Guayas,Urbana,F,20,Soltero/a,Fiscal,Beca parcial,Presencial,1,7.8,5.69,0,5,84.0,32.0,27.3,2,225.0,2,5.0,0,,,
EST-2025-0245,2022-S1,Contabilidad,Pichincha,Urbana,M,21,Casado/a,Fiscal,Recursos propios,Presencial,3,6.04,,2,6,94.3,0.0,,1,700.0,3,6.7,0,,,
EST-2020-0246,2023-S1,Ciencia de Datos,Guayas,Urbana,M,27,Soltero/a,Fiscomisional,Beca parcial,Presencial,3,8.53,6.41,1,6,76.8,0.0,30.0,2,829.0,1,,0,,,
EST-2021-0247,2023-S2,Ciencia de Datos,Guayas,Urbana,F,23,Casado/a,Fiscal,Recursos propios,Semi-presencial,6,9.0,5.21,1,4,90.2,0.0,17.0,2,200.0,1,6.7,0,,,
EST-2022-0248,2022-S1,Psicología,Esmeraldas,Urbana,F,21,Soltero/a,Fiscal,Recursos propios,Presencial,4,8.36,6.95,1,7,92.6,0.0,,2,593.0,3,5.0,0,,,
EST-2023-0249,2023-S2,Arquitectura,Chimborazo,Rural,M,17,Casado/a,Fiscal,Credito educativo,Presencial,4,7.25,7.64,1,5,53.2,18.0,10.0,2,816.0,4,3.6,1,2024-04-14,Economico,5.0
EST-2024-0250,2022-S2,Derecho,Manabí,Urbana,M,26,Soltero/a,Particular,Recursos propios,Presencial,3,8.56,6.16,1,6,80.4,0.0,27.5,3,1131.0,3,5.5,0,,,
EST-2025-0251,2023-S1,Derecho,Manabí,Urbana,F,20,Casado/a,Fiscal,Credito educativo,Semi-presencial,4,8.84,8.86,1,5,90.2,0.0,24.1,1,478.0,2,9.9,0,,,
EST-2020-0252,2023-S1,Medicina,Pichincha,Urbana,M,17,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.91,8.76,1,5,58.0,0.0,4.5,2,878.0,4,,0,,,
EST-2021-0253,2022-S1,Psicología,Azuay,Urbana,F,22,Soltero/a,Fiscal,Beca completa,Presencial,5,10.0,6.96,2,6,71.7,0.0,10.6,3,729.0,1,4.2,0,,,
